Entity,Code,Year,"All ages (per 100,000)","70+ years old (per 100,000)","50-69 years old (per 100,000)","15-49 years old (per 100,000)","5-14 years old (per 100,000)","Age-standardized (per 100,000)"
Libya,LBY,2013,4.3534833514899995,7.646304377420001,5.63567251393,6.02864278752,0.179398990147,4.52055877539
Libya,LBY,2014,4.41125504882,7.793538228799999,5.7250056453700005,6.0957675470599995,0.176297901365,4.57738275013
Libya,LBY,2015,4.48459240076,7.93961076181,5.82931646617,6.1783056608599995,0.173755078832,4.6468844668800005
Libya,LBY,2016,4.5782338430300005,8.11887072178,5.9210351675199995,6.265205578740001,0.168558677208,4.714913231790001
Lithuania,LTU,1990,32.0844896046,40.956568515899995,49.5418148542,37.6896291498,1.1544435016899999,30.283825526799998
Lithuania,LTU,1991,35.351466063100005,42.5887430321,54.5931260308,41.817152834699996,1.27981374707,33.345281712500004
Lithuania,LTU,1992,37.4418614995,43.5211773525,57.9624164756,44.3350191447,1.35541903323,35.2581508769
Lithuania,LTU,1993,44.0028351569,47.5785731797,67.4544177955,52.751571793400004,1.42968613033,41.346471595400004
Lithuania,LTU,1994,48.2810899062,50.4203030304,73.1485341784,58.2836705491,1.46178996058,45.196230845100004
Lithuania,LTU,1995,49.287819462,51.4264506608,74.7499481412,59.195013397400004,1.4295428724099999,45.900541921
Lithuania,LTU,1996,47.9470488384,49.7225308921,73.1169309972,57.1961496177,1.3408613007399999,44.4359061542
Lithuania,LTU,1997,46.3029352823,48.0628269098,70.1953793108,55.15307132820001,1.36980371355,42.755019990200005
Lithuania,LTU,1998,46.5293292055,49.108821574100006,71.0695303213,54.803378559399995,1.34751047805,42.774428668300004
Lithuania,LTU,1999,46.0302593944,48.279132892999996,69.86487416819999,54.030314137800005,1.4072095256,42.137385262500004
Lithuania,LTU,2000,46.1678618951,47.496872243,70.4302517657,53.7073233898,1.39993760787,41.9985024981
Lithuania,LTU,2001,47.7103767824,48.3731364896,72.4223595755,55.142172371099996,1.4023987574499999,43.0749369245
Lithuania,LTU,2002,46.2941339113,46.3546358824,69.3382928574,53.294540919,1.31218507967,41.4944882207
Lithuania,LTU,2003,45.7531977614,45.896378135,67.9964962125,52.2601062287,1.20727620066,40.6399536712
Lithuania,LTU,2004,45.0559092196,44.4958144211,66.6525926141,51.1998083163,1.23032268604,39.7341636183
Lithuania,LTU,2005,46.9424897035,45.306426421,69.182161514,53.1739318842,1.23333006192,41.0705740741
Lithuania,LTU,2006,46.8732283469,44.794681185900004,68.7205534306,52.8078126994,1.32696618104,40.7152192501
Lithuania,LTU,2007,47.8856312481,44.9076146545,68.9829304427,54.1416210038,1.35437235998,41.4157525201
Lithuania,LTU,2008,45.8124631874,43.8615274955,65.726832158,51.24935119760001,1.30636058801,39.3517758953
Lithuania,LTU,2009,41.656437090800004,40.9992840063,60.003838522200006,45.9215819967,1.23588850226,35.5368249963
Lithuania,LTU,2010,41.495531194099996,41.168185533700004,59.8730727337,45.4225798906,1.1302600435199999,35.208664768
Lithuania,LTU,2011,40.7740825105,41.2804690237,58.4575350996,44.3829690866,1.07258608373,34.3917536827
Lithuania,LTU,2012,40.032186248100004,40.7203809043,57.174892872600005,43.4000286643,0.9775754581110001,33.578461407300004
Lithuania,LTU,2013,40.3677522792,40.9319326724,57.26173237810001,43.759713480500004,0.971987357143,33.744446674100004
Lithuania,LTU,2014,38.2280296709,39.3109066705,54.00793231590001,41.0861738412,0.9943339229979999,31.7981789903
Lithuania,LTU,2015,37.8452866366,38.7733537824,53.3132060907,40.5075289321,1.01713584412,31.351324273800003
Lithuania,LTU,2016,37.6988290392,38.7628003123,53.2439175116,39.9656202618,0.917791808159,31.009068819
Low SDI,,1990,6.5830351154599995,45.6125038749,21.791399685200002,8.426990940329999,0.6407142071559999,11.6634221249
Low SDI,,1991,6.5966822918600005,45.9904505593,21.8731736882,8.4347935463,0.6396675026890001,11.712691549
Low SDI,,1992,6.613902382369999,46.3257599447,21.9271519504,8.448085109480001,0.638232813957,11.7573404836
Low SDI,,1993,6.65609762046,46.6508582791,21.9788201645,8.50592724501,0.640097077489,11.8221466316
Low SDI,,1994,6.72995291626,47.131595278599995,22.1691064656,8.591898088019999,0.642964415653,11.9372569928
Low SDI,,1995,6.786531944230001,47.4983147891,22.3165506767,8.64271608285,0.643840124285,12.0179526507
Low SDI,,1996,6.773856921089999,47.6660226367,22.3930999568,8.60272722661,0.637349116084,12.0242873732
Low SDI,,1997,6.72286945468,47.687217760100005,22.305943094099998,8.51199378852,0.6306386101670001,11.9628379027
Low SDI,,1998,6.7365653533700005,47.8700908415,22.403433701,8.51265045764,0.630334754569,11.9919110409
Low SDI,,1999,6.71401599904,47.792386477499996,22.351607109699998,8.46427723159,0.626605934712,11.953064569799999
Low SDI,,2000,6.712578338859999,47.7983408075,22.339378031699997,8.43939949694,0.62809719855,11.9412840084
Low SDI,,2001,6.654344622419999,47.265625794900004,22.0055630731,8.39612792306,0.623809178911,11.8251515205
Low SDI,,2002,6.5785100950299995,46.7874199283,21.6340054283,8.32169444145,0.615575132232,11.6930873669
Low SDI,,2003,6.55904762212,46.6022077175,21.4754489663,8.31483575094,0.614228738729,11.654844024099999
Low SDI,,2004,6.50270894728,46.3706630668,21.2478141526,8.23890517864,0.612578845763,11.5648320359
Low SDI,,2005,6.459197715189999,46.2664276916,21.0959396555,8.1662754373,0.6097802332,11.4977936532
Low SDI,,2006,6.42744393744,46.1131793256,20.9869474184,8.12598149495,0.612931632939,11.453134259599999
Low SDI,,2007,6.383061951559999,45.907099014,20.8466413497,8.0638143521,0.613037117693,11.385642237899999
Low SDI,,2008,6.3326560357199995,45.650975459,20.6715473791,7.99023105824,0.6060870750799999,11.2974113001
Low SDI,,2009,6.31988737499,45.4998298831,20.5968379137,7.96671574232,0.60118103935,11.2641398207
Low SDI,,2010,6.32521962072,45.4599739537,20.574365523199997,7.9589839096,0.592712751684,11.2570818528
Low SDI,,2011,6.3468985690999995,45.4730400249,20.5761514257,7.9910163805100005,0.586477795412,11.2796219806
Low SDI,,2012,6.36797399401,45.4825447706,20.5577436913,8.0185812046,0.586506603321,11.2969217602
Low SDI,,2013,6.4010145523499995,45.5632771897,20.580787397,8.05224311969,0.58967317957,11.3323202701
Low SDI,,2014,6.40460958114,45.4328063986,20.4700476722,8.0433768464,0.582236614736,11.298465455899999
Low SDI,,2015,6.41521908323,45.2869511377,20.355191158500002,8.03851461919,0.578921338911,11.2640352357
Low SDI,,2016,6.4073200863,45.3224420396,20.2125007003,7.99975766514,0.5674977408990001,11.2097736175
Low-middle SDI,,1990,13.260993963499999,23.8453515882,17.764433649,22.0294951933,1.29305510726,15.7339106822
Low-middle SDI,,1991,13.284939133300002,24.0411319413,17.9814233657,21.9692062043,1.27524588306,15.763550608800001
Low-middle SDI,,1992,13.3645002458,24.287859604799998,18.2349834437,22.0008207123,1.26736914754,15.846363249400001
Low-middle SDI,,1993,13.3882770375,24.4256384542,18.4058089967,21.9289780639,1.25341858568,15.8579110778
Low-middle SDI,,1994,13.4305615958,24.5398310888,18.5948296569,21.8703293376,1.24713843073,15.879976672799998
Low-middle SDI,,1995,13.4635948129,24.5735190759,18.742162888499998,21.7843377821,1.23966711535,15.8775743292
Low-middle SDI,,1996,13.356551899500001,24.496751967399998,18.5823758352,21.492926862,1.22880155558,15.7157442008
Low-middle SDI,,1997,13.322815215,24.593947193699996,18.5630103223,21.301599464,1.21410248876,15.6406802661
Low-middle SDI,,1998,13.214968744900002,24.6330439012,18.4431339888,20.9725681595,1.19379639617,15.4734121237
Low-middle SDI,,1999,13.0956859291,24.6108653228,18.3582387498,20.608290324,1.17174802883,15.2897099411
Low-middle SDI,,2000,13.0460951487,24.7329080859,18.3880854787,20.3459088264,1.15105254207,15.1851391734
Low-middle SDI,,2001,12.9790511661,24.7726762264,18.3298335466,20.0940252308,1.12569189337,15.0580638556
Low-middle SDI,,2002,12.954856960299999,25.088104770799998,18.4248772897,19.8778846417,1.10045062819,14.998574990299998
Low-middle SDI,,2003,12.851963503,25.2338244585,18.4767817311,19.5278473719,1.0628389361700001,14.849065690800002
Low-middle SDI,,2004,12.780849562799999,25.4431802247,18.505648487600002,19.2367577102,1.03756503999,14.726714944800001
Low-middle SDI,,2005,12.698759082699999,25.5942324732,18.4234795448,18.9544274437,1.0069919687,14.5845055289
Low-middle SDI,,2006,12.4644698076,25.281309882299997,17.8399892081,18.5290028848,0.9710258657849999,14.244560117499999
Low-middle SDI,,2007,12.2121284336,25.0450638387,17.302178989399998,18.069733950899998,0.937396263852,13.904668931999998
Low-middle SDI,,2008,11.9385081731,24.8704982207,16.7704950069,17.5762306432,0.905502040626,13.5530334737
Low-middle SDI,,2009,11.7123517695,24.704461453500002,16.3240055066,17.159513638700002,0.887472065543,13.2591288615
Low-middle SDI,,2010,11.526397725999999,24.638352739600002,15.959657489700001,16.8022921088,0.869897659451,13.0162913564
Low-middle SDI,,2011,11.4755764029,24.6554916468,15.7911237526,16.6629083025,0.850778523863,12.9173470242
Low-middle SDI,,2012,11.4539077372,24.8097364953,15.6859859294,16.5567316554,0.8312265263599999,12.857892651499998
Low-middle SDI,,2013,11.3308522469,24.8149575712,15.444681768999999,16.2947125282,0.807433117406,12.686229053600002
Low-middle SDI,,2014,11.3032113095,25.0018028849,15.3373840566,16.1639957029,0.785817357041,12.615088362000002
Low-middle SDI,,2015,11.232773329199999,25.0358207063,15.195063472200001,15.959182458699999,0.76194825446,12.4889527768
Low-middle SDI,,2016,11.0918122085,25.0177894865,14.950932135699999,15.6481816729,0.733403440919,12.2833036469
Luxembourg,LUX,1990,20.3496905189,36.4506027764,28.0906709339,20.9605379212,0.42383141316199996,17.4895963154
Luxembourg,LUX,1991,19.8868592858,35.6053735141,27.631732287699997,20.4986450222,0.375068729311,17.109862635
Luxembourg,LUX,1992,19.385918883600002,35.502365045299996,26.8433591521,19.9972639245,0.335172699107,16.669465785099998
Luxembourg,LUX,1993,19.0758908526,34.7901184287,26.0997878042,19.937457907,0.327031298141,16.4389244858
Luxembourg,LUX,1994,18.8043036271,34.1223271415,25.721352153199998,19.7743596251,0.315486584149,16.2238192327
Luxembourg,LUX,1995,18.3061589046,33.3008665345,25.357837844800002,19.1873810618,0.300118344026,15.765762767499998
Luxembourg,LUX,1996,17.9541136845,32.6554048105,25.185365470100002,18.7233810009,0.323981263894,15.447265631899999
Luxembourg,LUX,1997,17.576259305900003,32.577331790100004,24.3612808673,18.347358554699998,0.300213924427,15.1058760282
Luxembourg,LUX,1998,16.8701606187,31.4749648621,23.2553959068,17.6342383683,0.29418819112800004,14.464609758499998
Luxembourg,LUX,1999,16.2827735222,30.550730277200003,22.6637342364,16.9145106302,0.25961105961500003,13.9719142552
Luxembourg,LUX,2000,15.6005545208,29.868560553300004,21.8166827688,16.093197949700002,0.225208508681,13.3882031236
Luxembourg,LUX,2001,15.198369839,29.5134954275,21.3338806655,15.5618412293,0.279133866604,13.040181997000001
Luxembourg,LUX,2002,14.810584149199999,29.258921754000003,20.8847204375,14.9572112293,0.335251392739,12.6757340948
Luxembourg,LUX,2003,14.345179381,28.990245627,19.939931949200002,14.424391065900002,0.292638239161,12.238269606000001
Luxembourg,LUX,2004,14.0710956199,27.8866263138,19.5495529527,14.204869609100001,0.244927742917,11.9773815172
Luxembourg,LUX,2005,13.4624373374,26.7018519684,19.005480610299998,13.3967011277,0.212176131684,11.3835537515
Luxembourg,LUX,2006,13.1185358361,25.9023819438,19.0344978167,12.804255155999998,0.18622636836999998,10.9896484374
Luxembourg,LUX,2007,12.7507577849,25.263582322,18.7440471147,12.2591917306,0.180228436281,10.6581972183
Luxembourg,LUX,2008,12.288670567099999,25.1221526801,18.2418352672,11.5157940031,0.163407075127,10.2306136574
Luxembourg,LUX,2009,12.102825217400001,25.0696514605,17.930214344499998,11.2146374252,0.139709632547,10.003003279000001
Luxembourg,LUX,2010,11.9362862173,25.2157371393,17.7984569593,10.832315833000001,0.116839259133,9.77806625027
Luxembourg,LUX,2011,11.802216373399999,25.550662483,17.945583402,10.350213803800001,0.103658307373,9.6137056471
Luxembourg,LUX,2012,11.6538847265,25.4691319815,17.9608270084,9.988904617780001,0.115943622887,9.45618213679
Luxembourg,LUX,2013,11.5310900636,25.294797870900002,17.618257018999998,9.83862967938,0.166857239054,9.29150264368
Luxembourg,LUX,2014,11.8652181389,26.0104941246,17.7778756475,10.1662054113,0.227116087039,9.47747392639
Luxembourg,LUX,2015,11.7902070457,25.873175385199996,17.3753059883,10.1513555328,0.19656474264899998,9.40167380979
Luxembourg,LUX,2016,11.7727463554,25.786649204299998,17.1551723392,10.1716357222,0.16904632985100002,9.37953130188
Macedonia,MKD,1990,9.29881725603,35.5734700869,16.5433249755,9.18206114198,0.8131775012820001,10.0575310395
Macedonia,MKD,1991,9.37564970509,35.9299724867,16.732922802199997,9.204238277630001,0.7857177883469999,10.105770934999999
Macedonia,MKD,1992,9.38891727613,35.7718172224,16.699803992,9.20270509423,0.7764664707510001,10.084151975700001
Macedonia,MKD,1993,9.37209976323,34.8972870236,16.5871158249,9.24706314739,0.7405695663740001,10.0418565012
Macedonia,MKD,1994,9.3116559206,34.0316501961,16.3554929655,9.20663065802,0.728885693194,9.94129779746
Macedonia,MKD,1995,9.33432231205,33.4936884238,16.1842026916,9.23517444136,0.709975392869,9.89970774501
Macedonia,MKD,1996,9.37954753057,33.0868503362,16.0889739967,9.24230745061,0.653727381923,9.84695918561
Macedonia,MKD,1997,9.4739398912,32.860956928200004,16.0264339911,9.27818252503,0.633258348411,9.824868485
Macedonia,MKD,1998,9.5426895406,32.4293334578,15.9961762522,9.24280122971,0.634424532349,9.75201042932
Macedonia,MKD,1999,9.61895046005,32.1362505083,15.948581685899999,9.226105247180001,0.609132514776,9.70765405754
Macedonia,MKD,2000,9.553279788400001,31.249823098000004,15.5664974668,9.131877905609999,0.5759246729590001,9.533123819690001
Macedonia,MKD,2001,9.54578644292,30.962425943299998,15.527517407300001,8.98226554294,0.562041557629,9.44179468325
Macedonia,MKD,2002,9.5327713291,30.5053214914,15.350385679399999,8.88296723861,0.55747493558,9.34173165513
Macedonia,MKD,2003,9.555387543830001,30.3792967187,15.2031792107,8.76567053031,0.569209209442,9.24558483854
Macedonia,MKD,2004,9.6171319408,30.3592017529,15.1417843584,8.67427354118,0.568795618798,9.18158055599
Macedonia,MKD,2005,9.7007811592,30.4343972416,15.186716775299999,8.57133243323,0.544299869964,9.1317324935
Macedonia,MKD,2006,9.73113889535,30.6280944654,15.2232148336,8.40064097943,0.497921409232,9.047396470239999
Macedonia,MKD,2007,9.694738291790001,30.453583866,15.1926984767,8.189355332509999,0.452604364854,8.90584222141
Macedonia,MKD,2008,9.6626672871,30.180538256200002,15.119933193200001,8.02470525138,0.43069097216100005,8.7787263768
Macedonia,MKD,2009,9.61376372371,29.6604166496,15.029459834099999,7.88263085974,0.41347506654399996,8.639216541129999
Macedonia,MKD,2010,9.482140793360001,28.903438328100002,14.801626263100001,7.69074694612,0.371837320618,8.425136526280001
Macedonia,MKD,2011,9.50574792496,28.908515274400003,14.7708679539,7.62616530763,0.361103379189,8.36518813283
Macedonia,MKD,2012,9.669103644729999,29.0805084844,14.907984371,7.72354909158,0.386540833513,8.43009461684
Macedonia,MKD,2013,9.75519715879,29.0399986679,14.8723843116,7.77947807389,0.406000875471,8.428833245489999
Macedonia,MKD,2014,9.81658102214,28.777686419400002,14.7034299237,7.87031213132,0.42259037849299996,8.41193791998
Macedonia,MKD,2015,9.89130320834,28.3566609049,14.5240894194,8.01156707995,0.431028682785,8.40904177797
Macedonia,MKD,2016,9.96534879817,28.155461083800002,14.371629031,8.11339677479,0.424534796914,8.39876874887
Madagascar,MDG,1990,6.21532577624,54.568715329199996,24.2993634019,6.98282773231,0.7383807137,12.1499259519
Madagascar,MDG,1991,6.168953671380001,54.481503697399994,24.1184266745,6.9311207752,0.7258734420340001,12.079832423000001
Madagascar,MDG,1992,6.11236065355,54.31395618410001,23.941303923899998,6.858153949329999,0.706361033113,11.9980198199
Madagascar,MDG,1993,6.204844531839999,54.726987584599996,24.294828909499998,7.005111068720001,0.696605418768,12.1751931491
Madagascar,MDG,1994,6.07121818301,54.1800017085,23.7718740237,6.858317716749999,0.6747761148620001,11.9646352332
Madagascar,MDG,1995,6.00609511892,53.7977562768,23.6103129198,6.79593334009,0.6547539052879999,11.868795394600001
Madagascar,MDG,1996,5.98135949402,53.5769047557,23.602778165700002,6.82527443974,0.6418811802469999,11.855942392000001
Madagascar,MDG,1997,5.92023351026,53.24276994379999,23.5417393112,6.793171790220001,0.632321640001,11.789440154900001
Madagascar,MDG,1998,5.88370159528,52.825254816800005,23.4752991879,6.801440312,0.626955257728,11.7330731056
Madagascar,MDG,1999,5.75315056429,52.00882220610001,22.964162665299998,6.6615661816000005,0.627523495626,11.5029780186
Madagascar,MDG,2000,5.64996436432,51.3261714296,22.5874639661,6.5244811374400005,0.630543476745,11.3239461392
Madagascar,MDG,2001,5.55931812707,50.799281650100006,22.1901040459,6.41959876048,0.621858887834,11.174122602
Madagascar,MDG,2002,5.5447296948,50.522507739400005,22.0844704901,6.40514680825,0.61580934488,11.1504460147
Madagascar,MDG,2003,5.54680056685,50.213606721400005,21.9601616552,6.409832214870001,0.608433731616,11.1267672668
Madagascar,MDG,2004,5.49884460743,49.833430255,21.6789913786,6.32460937036,0.598614867524,11.0227201101
Madagascar,MDG,2005,5.4272192512299995,49.1966180069,21.2182644711,6.20704102972,0.60857767465,10.846838739699999
Madagascar,MDG,2006,5.36625832704,48.7368738922,20.8415745102,6.108473912949999,0.611040491033,10.7034742828
Madagascar,MDG,2007,5.318865224870001,48.3280203849,20.5042415439,6.02151639578,0.6200516102220001,10.5742281351
Madagascar,MDG,2008,5.35836399224,48.2178063235,20.4784450648,6.04439821308,0.639056560757,10.572745785699999
Madagascar,MDG,2009,5.4305933699899995,48.2626796495,20.5362076582,6.1056218502899995,0.66372782223,10.6168305616
Madagascar,MDG,2010,5.49951768215,48.2840371916,20.582244392899998,6.159005612670001,0.678122081973,10.651476215
Madagascar,MDG,2011,5.54536738583,48.27077606,20.6055648875,6.17833242604,0.695920450908,10.6614720235
Madagascar,MDG,2012,5.59179320652,48.3786448738,20.671522729499998,6.191224496199999,0.6963928878000001,10.683040887299999
Madagascar,MDG,2013,5.6306852328,48.2389301282,20.736271814,6.199376460410001,0.688462619263,10.6824218508
Madagascar,MDG,2014,5.669096805490001,48.0022931003,20.7815847282,6.2032378075,0.693138811539,10.6670780954
Madagascar,MDG,2015,5.714347736990001,47.751024193599996,20.8474502578,6.21829855836,0.6935680994310001,10.6570522564
Madagascar,MDG,2016,5.7476226399899994,47.6777746417,20.8777267265,6.221574070269999,0.683212047635,10.6357797537
Malawi,MWI,1990,5.38202006428,52.1249086615,22.8423122196,5.93468113771,0.8418822809319999,11.2543798022
Malawi,MWI,1991,5.41984433896,52.8258845816,23.0605360888,5.94242655666,0.8258737095500001,11.339509317300001
Malawi,MWI,1992,5.63845009301,54.892600897099996,24.0285587195,6.171025727250001,0.8217205982260001,11.7709443203
Malawi,MWI,1993,5.82191085432,56.8209437572,24.8750194884,6.328531058339999,0.807165750363,12.1308593315
Malawi,MWI,1994,6.2191368356,60.2348688022,26.620422641799998,6.720316707269999,0.8065885399550001,12.890769624199999
Malawi,MWI,1995,6.46295677936,62.3809610837,27.6244917478,6.8947248873,0.8054993103820001,13.3229618134
Malawi,MWI,1996,6.6427645293,63.8947742222,28.292474491500002,7.10863085725,0.806664682612,13.6841218443
Malawi,MWI,1997,6.73681252936,64.8226426376,28.5266720863,7.21834532879,0.80807246681,13.875112046
Malawi,MWI,1998,6.9370182182499995,66.24421331270001,29.274262834,7.46547708852,0.815220125169,14.268414567899999
Malawi,MWI,1999,6.8985537618,66.1018122775,28.9907214742,7.41269577524,0.8265649694830001,14.1998060097
Malawi,MWI,2000,6.727422453479999,65.0290814417,28.0926904935,7.201546570600001,0.852120494087,13.867241858200002
Malawi,MWI,2001,6.458273349630001,63.498806031700006,27.0353161093,6.879700304679999,0.82559879937,13.3898392831
Malawi,MWI,2002,6.266257148209999,62.3964913785,26.3661257931,6.6561115236,0.787570975311,13.0575809171
Malawi,MWI,2003,6.2198688497,62.48238995449999,26.3301892162,6.59353080509,0.768768598415,13.015998651399999
Malawi,MWI,2004,6.218869022860001,62.6855752707,26.4384324386,6.59734529955,0.754055796148,13.0438684005
Malawi,MWI,2005,6.1081361330899995,62.01834837639999,26.0167470461,6.47073564507,0.735093592017,12.843078912500001
Malawi,MWI,2006,6.09333363287,61.71902698620001,25.9429793683,6.488176137090001,0.717649924897,12.8091260799
Malawi,MWI,2007,6.08102931517,61.3977792078,25.8565874635,6.51389621676,0.697861216031,12.7737506732
Malawi,MWI,2008,6.115069636049999,61.500151039,26.0213149578,6.57151374419,0.6806515036040001,12.8246202411
Malawi,MWI,2009,6.11092791016,61.136376012099994,25.970381468000003,6.5785072939600004,0.6869321774480001,12.776743314800001
Malawi,MWI,2010,6.1344013550700005,60.9278245887,26.0075916973,6.606308426649999,0.720540771512,12.7719795116
Malawi,MWI,2011,6.1343234437600005,61.082717718800005,26.070321080699998,6.60105245467,0.729504613813,12.772500116
Malawi,MWI,2012,6.0850220862,60.7706894335,25.975533786099998,6.53741338506,0.722198534109,12.6778015175
Malawi,MWI,2013,6.0033378888,60.2375854796,25.812347737699998,6.42255510567,0.700063744808,12.525069889100001
Malawi,MWI,2014,5.97272186355,60.0490608248,25.795050281400002,6.379625110379999,0.666107008753,12.466925854800001
Malawi,MWI,2015,5.97892886616,59.960584284999996,25.784273142300002,6.3805913587,0.654983058125,12.4512147802
Malawi,MWI,2016,5.98825779906,60.0805601474,25.6929160555,6.384576872739999,0.640228848633,12.4333848128
Malaysia,MYS,1990,7.019789332099999,36.6073763441,18.2208566589,8.73397337492,0.115644339777,10.5239016621
Malaysia,MYS,1991,6.992853201600001,36.12773048,18.007293962600002,8.68509452621,0.11532077740699999,10.3952168212
Malaysia,MYS,1992,6.99307488771,35.9121469934,17.788339774700002,8.68819556168,0.11158614114599999,10.3111019417
Malaysia,MYS,1993,6.926447882940001,35.444981166800005,17.5423795128,8.5755857782,0.11186662321,10.1457229304
Malaysia,MYS,1994,6.98456075672,35.705785678,17.3793649969,8.63962444327,0.112536966978,10.154833772
Malaysia,MYS,1995,6.9992331108000005,35.2521847971,17.0700881253,8.65831424457,0.11162705104699999,10.0666648103
Malaysia,MYS,1996,7.00564260529,34.454135801,16.817728995899998,8.66582345979,0.111222794204,9.96084962023
Malaysia,MYS,1997,7.0290392534,33.6992670539,16.6154873923,8.66766560202,0.113308877347,9.87151409069
Malaysia,MYS,1998,7.031116004259999,33.4556998745,16.4307181442,8.587140844130001,0.11194271691900001,9.78777863605
Malaysia,MYS,1999,6.99247679212,33.3536445229,16.2757094825,8.418755813699999,0.109403206551,9.67949692305
Malaysia,MYS,2000,6.99530229679,33.4740339064,16.206273069999998,8.29932136215,0.10211146073,9.62264151932
Malaysia,MYS,2001,6.972115532909999,33.0146593885,15.903690135,8.20516830024,0.0957825655636,9.49559341753
Malaysia,MYS,2002,6.99411024035,32.6263830133,15.816877209,8.12595398888,0.0960912860748,9.4201071345
Malaysia,MYS,2003,7.05080441836,32.13298237,15.7102994579,8.09910203622,0.09822760413489999,9.369321852679999
Malaysia,MYS,2004,7.01500576073,31.341482596400002,15.4330294228,7.94208667094,0.0977983056294,9.21105641228
Malaysia,MYS,2005,7.018649386320001,31.181966267199996,15.1129809986,7.83522465576,0.09614713797230001,9.12979410246
Malaysia,MYS,2006,6.94927611594,31.230380117499998,14.8583566957,7.66033084636,0.0940107286079,8.99567278401
Malaysia,MYS,2007,6.877319834,31.1947107175,14.716985047200001,7.4620386002000005,0.09156615412970001,8.859662165429999
Malaysia,MYS,2008,6.871670602,31.176176700699997,14.6432162987,7.35766471212,0.0917128854311,8.79274157795
Malaysia,MYS,2009,6.89073398802,30.8852201142,14.529316500899998,7.31243494738,0.0941706942227,8.73845562722
Malaysia,MYS,2010,6.93034623365,30.6856808508,14.3530816977,7.311231879749999,0.0956822057341,8.687006135079999
Malaysia,MYS,2011,7.00980203332,30.5134337832,14.248442622499999,7.35108836283,0.0969087989562,8.65020067459
Malaysia,MYS,2012,7.12308885617,30.512829186300003,14.2412023502,7.4116790339500005,0.09821426536830001,8.653322018659999
Malaysia,MYS,2013,7.19445487844,30.4247869375,14.197880676999999,7.39487952161,0.0977879525908,8.601508504869999
Malaysia,MYS,2014,7.27397306348,30.2276272383,14.128233273,7.39236488254,0.09732924322949998,8.54868007974
Malaysia,MYS,2015,7.36118257841,29.9503811256,14.046719465899999,7.40554473364,0.09537141334919999,8.50132395137
Malaysia,MYS,2016,7.41740872186,29.8509989972,13.933280966,7.37327086094,0.0921156189374,8.42760811684
Maldives,MDV,1990,6.7687558902000005,20.7790623143,11.0881237753,11.140331693,0.322186124452,9.49331579781
Maldives,MDV,1991,6.48507895114,20.7086978745,11.0428167551,10.6373120376,0.307087152523,9.21034115394
Maldives,MDV,1992,6.30405594502,20.681909482400002,11.0146752545,10.3356098667,0.29804170452900003,9.03423247916
Maldives,MDV,1993,6.116783484330001,20.7915467913,10.9811584562,9.98643290371,0.291187968072,8.813017375520001
Maldives,MDV,1994,5.85893274578,21.0365699162,11.0404882156,9.41342921101,0.285361316197,8.50652016916
Maldives,MDV,1995,5.5230200724500005,21.243883957199998,11.1387468043,8.624552011079999,0.273952331582,8.117884590040001
Maldives,MDV,1996,5.178660767519999,21.1169657523,11.0579159923,7.84211888286,0.26070484037999997,7.68738839167
Maldives,MDV,1997,4.9451672361800005,20.8322295362,10.7585173932,7.33066808083,0.258799986361,7.33857983858
Maldives,MDV,1998,4.5919071338099995,20.6615963962,10.5146111129,6.55264002554,0.23298256623,6.87106139789
Maldives,MDV,1999,4.383818847440001,20.2783971472,10.1919460674,6.08852041857,0.223896694014,6.53258959117
Maldives,MDV,2000,4.27671862905,19.9380282803,9.930296506600001,5.80230997448,0.229062735756,6.296838445070001
Maldives,MDV,2001,4.09297590053,19.3607732401,9.51289026472,5.40208443522,0.223240619528,5.96776177597
Maldives,MDV,2002,3.9532229156699996,18.847916848700002,9.0951421924,5.09132241335,0.219118568854,5.68621796318
Maldives,MDV,2003,3.79227860978,18.2725335731,8.558966528160001,4.769887557130001,0.212849973004,5.36743260274
Maldives,MDV,2004,3.6047747109599997,17.5478122768,7.983004295770001,4.4289927229199995,0.200004484015,5.02944709301
Maldives,MDV,2005,3.49471266348,17.0258895626,7.52036572768,4.21450169867,0.19115090078500002,4.79336988778
Maldives,MDV,2006,3.39825215561,16.465680274700002,7.0897228419900005,4.03475856669,0.17874651177,4.58359968577
Maldives,MDV,2007,3.32479082892,15.671522229499999,6.63358459348,3.9238788725499996,0.164884556345,4.39265873138
Maldives,MDV,2008,3.2977135174499996,15.330013156900002,6.298201236830001,3.86062864307,0.155230749132,4.26947640508
Maldives,MDV,2009,3.30081533391,15.456441911499999,6.10019835622,3.8117402583799995,0.156422679197,4.20286594627
Maldives,MDV,2010,3.2758940705099997,15.6176499511,5.91806309627,3.7205662428,0.156000826404,4.122105416979999
Maldives,MDV,2011,3.2397585416099997,15.5040835854,5.7582711384600005,3.64147684342,0.14500814819799998,4.037419591
Maldives,MDV,2012,3.24998524966,15.387483500900002,5.6384732463,3.6396081524,0.13897036950799999,4.0010400303599996
Maldives,MDV,2013,3.23521532909,15.1953822337,5.51442132281,3.60608701484,0.126101884808,3.9443257896599997
Maldives,MDV,2014,3.25966120848,14.926487945900002,5.43719695574,3.6407677027,0.114402288318,3.91960635095
Maldives,MDV,2015,3.28902230332,14.7418112959,5.39008926355,3.67813659281,0.103481342519,3.89913501413
